GapZ,100.00,Ohms,,,,
231.8E+0,-92.36,24.1E-6,21.9E-6,2.2E-6,,
234.5E+0,-86.85,45.5E-6,41.3E-6,4.1E-6,,
237.1E+0,-76.94,142.3E-6,129.1E-6,12.9E-6,,
239.8E+0,-80.75,91.7E-6,83.2E-6,8.3E-6,,
242.5E+0,-85.32,54.2E-6,49.2E-6,4.9E-6,,
245.2E+0,-85.50,53.1E-6,48.2E-6,4.8E-6,,
247.9E+0,-81.75,81.7E-6,74.2E-6,7.4E-6,,
251.0E+0,-87.96,40.0E-6,36.3E-6,3.6E-6,,
254.8E+0,-80.79,91.3E-6,82.8E-6,8.3E-6,,
258.5E+0,-75.21,173.7E-6,157.6E-6,15.8E-6,,
262.2E+0,-83.96,63.4E-6,57.5E-6,5.8E-6,,
266.0E+0,-73.50,211.4E-6,191.9E-6,19.2E-6,,
269.7E+0,-80.25,97.2E-6,88.2E-6,8.8E-6,,
273.4E+0,-77.19,138.2E-6,125.5E-6,12.5E-6,,
277.1E+0,-76.89,143.0E-6,129.8E-6,13.0E-6,,
280.9E+0,-80.35,96.0E-6,87.2E-6,8.7E-6,,
284.6E+0,-74.55,187.2E-6,169.9E-6,17.0E-6,,
288.3E+0,-76.91,142.7E-6,129.5E-6,12.9E-6,,
292.1E+0,-76.03,158.0E-6,143.4E-6,14.3E-6,,
295.8E+0,-74.00,199.5E-6,181.1E-6,18.1E-6,,
299.5E+0,-73.90,201.8E-6,183.2E-6,18.3E-6,,
303.2E+0,-71.33,271.5E-6,246.4E-6,24.6E-6,,
307.0E+0,-73.03,223.1E-6,202.5E-6,20.2E-6,,
310.7E+0,-75.55,166.9E-6,151.5E-6,15.1E-6,,
314.4E+0,-73.31,215.9E-6,196.0E-6,19.6E-6,,
318.2E+0,-76.66,146.8E-6,133.3E-6,13.3E-6,,
321.9E+0,-76.13,156.1E-6,141.7E-6,14.2E-6,,
325.6E+0,-77.20,138.0E-6,125.3E-6,12.5E-6,,
329.4E+0,-76.84,143.9E-6,130.6E-6,13.1E-6,,
333.1E+0,-79.23,109.3E-6,99.2E-6,9.9E-6,,
336.8E+0,-82.60,74.1E-6,67.2E-6,6.7E-6,,
340.5E+0,-78.85,114.2E-6,103.6E-6,10.4E-6,,
344.3E+0,-82.91,71.5E-6,64.9E-6,6.5E-6,,
348.6E+0,-81.00,89.1E-6,80.9E-6,8.1E-6,,
353.8E+0,-80.44,95.0E-6,86.2E-6,8.6E-6,,
359.0E+0,-77.72,130.0E-6,118.0E-6,11.8E-6,,
364.2E+0,-82.19,77.7E-6,70.5E-6,7.1E-6,,
369.4E+0,-75.62,165.6E-6,150.3E-6,15.0E-6,,
374.5E+0,-88.68,36.8E-6,33.4E-6,3.3E-6,,
379.7E+0,-84.11,62.3E-6,56.6E-6,5.7E-6,,
384.9E+0,-88.52,37.5E-6,34.0E-6,3.4E-6,,
390.1E+0,-77.93,126.9E-6,115.2E-6,11.5E-6,,
395.3E+0,-76.80,144.6E-6,131.2E-6,13.1E-6,,
400.4E+0,-83.24,68.8E-6,62.5E-6,6.2E-6,,
405.6E+0,-88.79,36.3E-6,33.0E-6,3.3E-6,,
410.8E+0,-80.14,98.4E-6,89.3E-6,8.9E-6,,
416.0E+0,-83.66,65.6E-6,59.6E-6,6.0E-6,,
421.2E+0,-73.74,205.5E-6,186.6E-6,18.7E-6,,
426.3E+0,-79.82,102.1E-6,92.6E-6,9.3E-6,,
431.5E+0,-83.49,66.9E-6,60.8E-6,6.1E-6,,
436.7E+0,-76.46,150.2E-6,136.4E-6,13.6E-6,,
441.9E+0,-77.07,140.1E-6,127.2E-6,12.7E-6,,
447.0E+0,-94.14,19.6E-6,17.8E-6,1.8E-6,,
452.2E+0,-80.64,92.9E-6,84.3E-6,8.4E-6,,
457.4E+0,-81.68,82.4E-6,74.8E-6,7.5E-6,,
462.6E+0,-87.43,42.5E-6,38.6E-6,3.9E-6,,
467.8E+0,-77.05,140.5E-6,127.5E-6,12.7E-6,,
472.9E+0,-75.04,177.0E-6,160.7E-6,16.1E-6,,
478.1E+0,-86.82,45.6E-6,41.4E-6,4.1E-6,,
484.2E+0,-73.76,205.1E-6,186.2E-6,18.6E-6,,
491.3E+0,-77.91,127.2E-6,115.4E-6,11.5E-6,,
498.5E+0,-81.32,85.9E-6,78.0E-6,7.8E-6,,
505.6E+0,-74.79,182.2E-6,165.4E-6,16.5E-6,,
512.8E+0,-73.40,213.9E-6,194.1E-6,19.4E-6,,
519.9E+0,-76.63,147.4E-6,133.8E-6,13.4E-6,,
527.1E+0,-82.39,75.9E-6,68.9E-6,6.9E-6,,
534.2E+0,-82.55,74.6E-6,67.7E-6,6.8E-6,,
541.4E+0,-82.86,72.0E-6,65.3E-6,6.5E-6,,
548.5E+0,-80.29,96.7E-6,87.8E-6,8.8E-6,,
555.7E+0,-92.77,23.0E-6,20.9E-6,2.1E-6,,
562.8E+0,-75.78,162.5E-6,147.5E-6,14.7E-6,,
569.9E+0,-80.69,92.3E-6,83.8E-6,8.4E-6,,
577.1E+0,-82.41,75.7E-6,68.7E-6,6.9E-6,,
584.2E+0,-82.52,74.8E-6,67.9E-6,6.8E-6,,
591.4E+0,-79.92,100.9E-6,91.6E-6,9.2E-6,,
598.5E+0,-82.75,72.8E-6,66.1E-6,6.6E-6,,
605.7E+0,-86.57,46.9E-6,42.6E-6,4.3E-6,,
612.8E+0,-75.38,170.2E-6,154.5E-6,15.4E-6,,
620.0E+0,-81.64,82.8E-6,75.2E-6,7.5E-6,,
627.1E+0,-75.02,177.5E-6,161.1E-6,16.1E-6,,
634.3E+0,-78.76,115.3E-6,104.6E-6,10.5E-6,,
641.4E+0,-83.10,70.0E-6,63.6E-6,6.4E-6,,
648.5E+0,-74.91,179.8E-6,163.2E-6,16.3E-6,,
655.7E+0,-76.52,149.2E-6,135.5E-6,13.5E-6,,
664.0E+0,-68.95,356.9E-6,323.9E-6,32.4E-6,,
673.9E+0,-74.87,180.6E-6,163.9E-6,16.4E-6,,
683.8E+0,-77.02,141.0E-6,127.9E-6,12.8E-6,,
693.6E+0,-74.55,187.2E-6,169.9E-6,17.0E-6,,
703.5E+0,-73.32,215.8E-6,195.9E-6,19.6E-6,,
713.3E+0,-77.20,138.0E-6,125.2E-6,12.5E-6,,
723.2E+0,-79.74,103.0E-6,93.5E-6,9.4E-6,,
733.1E+0,-85.74,51.6E-6,46.8E-6,4.7E-6,,
742.9E+0,-77.11,139.5E-6,126.6E-6,12.7E-6,,
752.8E+0,-81.34,85.7E-6,77.8E-6,7.8E-6,,
762.7E+0,-76.64,147.2E-6,133.6E-6,13.4E-6,,
772.5E+0,-82.61,74.0E-6,67.2E-6,6.7E-6,,
782.4E+0,-77.12,139.3E-6,126.4E-6,12.6E-6,,
792.3E+0,-78.94,113.0E-6,102.6E-6,10.3E-6,,
802.1E+0,-80.82,91.0E-6,82.6E-6,8.3E-6,,
812.0E+0,-70.17,310.3E-6,281.6E-6,28.2E-6,,
821.9E+0,-73.85,203.1E-6,184.3E-6,18.4E-6,,
831.7E+0,-76.41,151.1E-6,137.2E-6,13.7E-6,,
841.6E+0,-85.52,53.0E-6,48.1E-6,4.8E-6,,
851.4E+0,-74.38,191.0E-6,173.4E-6,17.3E-6,,
861.3E+0,-70.25,307.4E-6,279.0E-6,27.9E-6,,
871.2E+0,-76.59,148.1E-6,134.4E-6,13.4E-6,,
881.0E+0,-73.72,206.0E-6,187.0E-6,18.7E-6,,
890.9E+0,-76.52,149.4E-6,135.6E-6,13.6E-6,,
900.8E+0,-74.72,183.6E-6,166.7E-6,16.7E-6,,
910.6E+0,-71.80,257.1E-6,233.3E-6,23.3E-6,,
922.2E+0,-71.04,280.5E-6,254.6E-6,25.5E-6,,
935.9E+0,-74.82,181.4E-6,164.7E-6,16.5E-6,,
949.6E+0,-76.73,145.7E-6,132.2E-6,13.2E-6,,
963.3E+0,-100.42,9.5E-6,8.6E-6,864.6E-9,,
977.0E+0,-78.54,118.3E-6,107.4E-6,10.7E-6,,
990.7E+0,-70.54,297.2E-6,269.7E-6,27.0E-6,,
1.0E+3,-75.59,166.1E-6,150.8E-6,15.1E-6,,
1.0E+3,-72.16,246.6E-6,223.8E-6,22.4E-6,,
1.0E+3,-75.18,174.1E-6,158.0E-6,15.8E-6,,
1.0E+3,-80.04,99.6E-6,90.4E-6,9.0E-6,,
1.1E+3,-70.47,299.7E-6,272.0E-6,27.2E-6,,
1.1E+3,-70.43,300.8E-6,273.1E-6,27.3E-6,,
1.1E+3,-73.10,221.4E-6,200.9E-6,20.1E-6,,
1.1E+3,-68.76,364.8E-6,331.1E-6,33.1E-6,,
1.1E+3,-70.85,286.9E-6,260.4E-6,26.0E-6,,
1.1E+3,-68.12,392.6E-6,356.4E-6,35.6E-6,,
1.1E+3,-84.74,57.9E-6,52.6E-6,5.3E-6,,
1.2E+3,-70.07,313.6E-6,284.6E-6,28.5E-6,,
1.2E+3,-69.53,333.7E-6,302.9E-6,30.3E-6,,
1.2E+3,-69.25,344.8E-6,312.9E-6,31.3E-6,,
1.2E+3,-69.74,326.0E-6,295.9E-6,29.6E-6,,
1.2E+3,-76.42,151.0E-6,137.1E-6,13.7E-6,,
1.2E+3,-67.55,419.3E-6,380.6E-6,38.1E-6,,
1.2E+3,-64.65,585.6E-6,531.5E-6,53.2E-6,,
1.3E+3,-68.04,396.2E-6,359.6E-6,36.0E-6,,
1.3E+3,-68.47,377.3E-6,342.5E-6,34.2E-6,,
1.3E+3,-65.46,533.4E-6,484.1E-6,48.4E-6,,
1.3E+3,-69.39,339.1E-6,307.7E-6,30.8E-6,,
1.3E+3,-67.05,444.2E-6,403.2E-6,40.3E-6,,
1.3E+3,-66.73,460.8E-6,418.2E-6,41.8E-6,,
1.4E+3,-66.51,472.8E-6,429.2E-6,42.9E-6,,
1.4E+3,-64.27,611.5E-6,555.0E-6,55.5E-6,,
1.4E+3,-66.16,492.1E-6,446.6E-6,44.7E-6,,
1.4E+3,-64.54,592.6E-6,537.9E-6,53.8E-6,,
1.4E+3,-60.22,975.2E-6,885.2E-6,88.5E-6,,
1.5E+3,-64.10,623.5E-6,565.9E-6,56.6E-6,,
1.5E+3,-61.50,840.9E-6,763.3E-6,76.3E-6,,
1.5E+3,-63.41,675.2E-6,612.8E-6,61.3E-6,,
1.5E+3,-61.87,806.6E-6,732.1E-6,73.2E-6,,
1.5E+3,-62.90,715.8E-6,649.7E-6,65.0E-6,,
1.5E+3,-63.23,689.1E-6,625.4E-6,62.5E-6,,
1.6E+3,-64.06,626.4E-6,568.5E-6,56.9E-6,,
1.6E+3,-60.70,922.8E-6,837.6E-6,83.8E-6,,
1.6E+3,-60.61,932.3E-6,846.2E-6,84.6E-6,,
1.6E+3,-59.51,1.1E-3,960.1E-6,96.0E-6,,
1.6E+3,-62.12,783.8E-6,711.4E-6,71.1E-6,,
1.7E+3,-59.27,1.1E-3,987.5E-6,98.7E-6,,
1.7E+3,-58.72,1.2E-3,1.1E-3,105.2E-6,,
1.7E+3,-58.01,1.3E-3,1.1E-3,114.1E-6,,
1.7E+3,-57.58,1.3E-3,1.2E-3,119.9E-6,,
1.7E+3,-58.23,1.2E-3,1.1E-3,111.3E-6,,
1.8E+3,-58.21,1.2E-3,1.1E-3,111.5E-6,,
1.8E+3,-57.25,1.4E-3,1.2E-3,124.5E-6,,
1.8E+3,-55.67,1.6E-3,1.5E-3,149.5E-6,,
1.8E+3,-55.41,1.7E-3,1.5E-3,153.9E-6,,
1.9E+3,-56.59,1.5E-3,1.3E-3,134.5E-6,,
1.9E+3,-55.74,1.6E-3,1.5E-3,148.2E-6,,
1.9E+3,-55.09,1.8E-3,1.6E-3,159.8E-6,,
1.9E+3,-54.62,1.9E-3,1.7E-3,168.7E-6,,
2.0E+3,-53.68,2.1E-3,1.9E-3,188.0E-6,,
2.0E+3,-54.36,1.9E-3,1.7E-3,173.7E-6,,
2.0E+3,-53.38,2.1E-3,1.9E-3,194.5E-6,,
2.0E+3,-51.74,2.6E-3,2.3E-3,234.8E-6,,
2.1E+3,-52.65,2.3E-3,2.1E-3,211.5E-6,,
2.1E+3,-50.99,2.8E-3,2.6E-3,256.1E-6,,
2.1E+3,-52.05,2.5E-3,2.3E-3,226.8E-6,,
2.1E+3,-51.09,2.8E-3,2.5E-3,253.1E-6,,
2.2E+3,-50.59,3.0E-3,2.7E-3,268.3E-6,,
2.2E+3,-49.92,3.2E-3,2.9E-3,289.6E-6,,
2.2E+3,-49.85,3.2E-3,2.9E-3,292.0E-6,,
2.3E+3,-49.34,3.4E-3,3.1E-3,309.7E-6,,
2.3E+3,-49.15,3.5E-3,3.2E-3,316.4E-6,,
2.3E+3,-48.36,3.8E-3,3.5E-3,346.6E-6,,
2.3E+3,-48.57,3.7E-3,3.4E-3,338.5E-6,,
2.4E+3,-47.58,4.2E-3,3.8E-3,379.2E-6,,
2.4E+3,-47.21,4.4E-3,4.0E-3,395.8E-6,,
2.4E+3,-47.35,4.3E-3,3.9E-3,389.2E-6,,
2.4E+3,-46.64,4.7E-3,4.2E-3,422.8E-6,,
2.5E+3,-45.86,5.1E-3,4.6E-3,462.5E-6,,
2.5E+3,-45.96,5.0E-3,4.6E-3,457.2E-6,,
2.5E+3,-45.20,5.5E-3,5.0E-3,498.8E-6,,
2.6E+3,-44.68,5.8E-3,5.3E-3,529.5E-6,,
2.6E+3,-43.99,6.3E-3,5.7E-3,573.4E-6,,
2.7E+3,-43.85,6.4E-3,5.8E-3,582.9E-6,,
2.7E+3,-42.88,7.2E-3,6.5E-3,651.9E-6,,
2.7E+3,-42.53,7.5E-3,6.8E-3,678.1E-6,,
2.8E+3,-41.82,8.1E-3,7.4E-3,736.4E-6,,
2.8E+3,-41.56,8.4E-3,7.6E-3,758.9E-6,,
2.8E+3,-41.07,8.8E-3,8.0E-3,802.7E-6,,
2.9E+3,-40.53,9.4E-3,8.5E-3,854.1E-6,,
2.9E+3,-40.55,9.4E-3,8.5E-3,851.9E-6,,
2.9E+3,-39.95,10.1E-3,9.1E-3,913.0E-6,,
3.0E+3,-39.47,10.6E-3,9.7E-3,965.3E-6,,
3.0E+3,-38.91,11.3E-3,10.3E-3,1.0E-3,,
3.1E+3,-38.68,11.6E-3,10.6E-3,1.1E-3,,
3.1E+3,-38.02,12.6E-3,11.4E-3,1.1E-3,,
3.1E+3,-37.67,13.1E-3,11.9E-3,1.2E-3,,
3.2E+3,-37.26,13.7E-3,12.4E-3,1.2E-3,,
3.2E+3,-36.85,14.4E-3,13.0E-3,1.3E-3,,
3.2E+3,-36.41,15.1E-3,13.7E-3,1.4E-3,,
3.3E+3,-36.10,15.7E-3,14.2E-3,1.4E-3,,
3.3E+3,-35.56,16.7E-3,15.1E-3,1.5E-3,,
3.3E+3,-35.32,17.1E-3,15.6E-3,1.6E-3,,
3.4E+3,-34.73,18.4E-3,16.7E-3,1.7E-3,,
3.4E+3,-34.36,19.1E-3,17.4E-3,1.7E-3,,
3.5E+3,-33.84,20.3E-3,18.5E-3,1.8E-3,,
3.5E+3,-33.38,21.4E-3,19.5E-3,1.9E-3,,
3.6E+3,-32.84,22.8E-3,20.7E-3,2.1E-3,,
3.6E+3,-32.25,24.4E-3,22.2E-3,2.2E-3,,
3.7E+3,-31.76,25.8E-3,23.4E-3,2.3E-3,,
3.7E+3,-31.42,26.9E-3,24.4E-3,2.4E-3,,
3.8E+3,-30.93,28.4E-3,25.8E-3,2.6E-3,,
3.8E+3,-30.49,29.9E-3,27.1E-3,2.7E-3,,
3.9E+3,-29.97,31.7E-3,28.8E-3,2.9E-3,,
3.9E+3,-29.59,33.2E-3,30.1E-3,3.0E-3,,
4.0E+3,-29.12,35.0E-3,31.8E-3,3.2E-3,,
4.0E+3,-28.65,37.0E-3,33.5E-3,3.4E-3,,
4.1E+3,-28.17,39.1E-3,35.4E-3,3.5E-3,,
4.1E+3,-27.80,40.7E-3,37.0E-3,3.7E-3,,
4.2E+3,-27.40,42.7E-3,38.7E-3,3.9E-3,,
4.2E+3,-26.93,45.0E-3,40.9E-3,4.1E-3,,
4.3E+3,-26.55,47.0E-3,42.7E-3,4.3E-3,,
4.3E+3,-26.09,49.6E-3,45.0E-3,4.5E-3,,
4.4E+3,-25.65,52.2E-3,47.3E-3,4.7E-3,,
4.4E+3,-25.36,54.0E-3,49.0E-3,4.9E-3,,
4.5E+3,-24.86,57.1E-3,51.8E-3,5.2E-3,,
4.5E+3,-24.51,59.5E-3,54.0E-3,5.4E-3,,
4.6E+3,-24.15,62.0E-3,56.3E-3,5.6E-3,,
4.6E+3,-23.71,65.2E-3,59.2E-3,5.9E-3,,
4.7E+3,-23.41,67.6E-3,61.3E-3,6.1E-3,,
4.8E+3,-22.82,72.3E-3,65.6E-3,6.6E-3,,
4.8E+3,-22.28,76.9E-3,69.8E-3,7.0E-3,,
4.9E+3,-21.76,81.6E-3,74.1E-3,7.4E-3,,
5.0E+3,-21.28,86.3E-3,78.3E-3,7.8E-3,,
5.1E+3,-20.80,91.2E-3,82.8E-3,8.3E-3,,
5.1E+3,-20.28,96.8E-3,87.9E-3,8.8E-3,,
5.2E+3,-19.83,102.0E-3,92.5E-3,9.3E-3,,
5.3E+3,-19.37,107.5E-3,97.6E-3,9.8E-3,,
5.3E+3,-18.91,113.4E-3,102.9E-3,10.3E-3,,
5.4E+3,-18.41,120.1E-3,109.0E-3,10.9E-3,,
5.5E+3,-18.01,125.8E-3,114.2E-3,11.4E-3,,
5.5E+3,-17.56,132.4E-3,120.2E-3,12.0E-3,,
5.6E+3,-17.13,139.1E-3,126.3E-3,12.6E-3,,
5.7E+3,-16.69,146.4E-3,132.9E-3,13.3E-3,,
5.8E+3,-16.22,154.4E-3,140.2E-3,14.0E-3,,
5.8E+3,-15.86,161.0E-3,146.1E-3,14.6E-3,,
5.9E+3,-15.43,169.3E-3,153.6E-3,15.4E-3,,
6.0E+3,-15.00,177.9E-3,161.5E-3,16.1E-3,,
6.0E+3,-14.59,186.4E-3,169.2E-3,16.9E-3,,
6.1E+3,-14.19,195.2E-3,177.2E-3,17.7E-3,,
6.2E+3,-13.78,204.7E-3,185.8E-3,18.6E-3,,
6.2E+3,-13.38,214.3E-3,194.5E-3,19.4E-3,,
6.3E+3,-12.99,224.3E-3,203.5E-3,20.4E-3,,
6.4E+3,-12.62,233.8E-3,212.2E-3,21.2E-3,,
6.5E+3,-12.22,244.9E-3,222.3E-3,22.2E-3,,
6.5E+3,-11.78,257.6E-3,233.8E-3,23.4E-3,,
6.6E+3,-11.30,272.4E-3,247.2E-3,24.7E-3,,
6.7E+3,-10.77,289.5E-3,262.8E-3,26.3E-3,,
6.8E+3,-10.26,307.0E-3,278.6E-3,27.9E-3,,
6.9E+3,-9.77,324.7E-3,294.7E-3,29.5E-3,,
7.0E+3,-9.29,343.2E-3,311.5E-3,31.2E-3,,
7.1E+3,-8.79,363.4E-3,329.8E-3,33.0E-3,,
7.2E+3,-8.32,383.8E-3,348.4E-3,34.8E-3,,
7.3E+3,-7.86,404.7E-3,367.3E-3,36.7E-3,,
7.4E+3,-7.40,426.5E-3,387.1E-3,38.7E-3,,
7.5E+3,-6.94,449.8E-3,408.2E-3,40.8E-3,,
7.6E+3,-6.51,472.5E-3,428.9E-3,42.9E-3,,
7.7E+3,-6.06,497.7E-3,451.7E-3,45.2E-3,,
7.8E+3,-5.62,523.9E-3,475.5E-3,47.6E-3,,
7.9E+3,-5.19,549.9E-3,499.1E-3,49.9E-3,,
8.0E+3,-4.79,576.0E-3,522.8E-3,52.3E-3,,
8.1E+3,-4.37,604.4E-3,548.6E-3,54.9E-3,,
8.2E+3,-3.96,633.6E-3,575.1E-3,57.5E-3,,
8.3E+3,-3.56,663.7E-3,602.4E-3,60.2E-3,,
8.4E+3,-3.16,694.9E-3,630.8E-3,63.1E-3,,
8.5E+3,-2.78,725.7E-3,658.7E-3,65.9E-3,,
8.6E+3,-2.42,757.2E-3,687.3E-3,68.7E-3,,
8.7E+3,-2.04,790.7E-3,717.7E-3,71.8E-3,,
8.8E+3,-1.67,824.9E-3,748.8E-3,74.9E-3,,
8.9E+3,-1.32,858.9E-3,779.6E-3,78.0E-3,,
9.0E+3,-0.96,894.9E-3,812.2E-3,81.2E-3,,
9.1E+3,-0.57,936.6E-3,850.1E-3,85.0E-3,,
9.2E+3,-0.13,984.9E-3,894.0E-3,89.4E-3,,
9.3E+3,0.31,1.0E+0,941.1E-3,94.1E-3,,
9.5E+3,0.75,1.1E+0,989.3E-3,98.9E-3,,
9.6E+3,1.16,1.1E+0,1.0E+0,103.7E-3,,
9.7E+3,1.52,1.2E+0,1.1E+0,108.2E-3,,
9.9E+3,1.86,1.2E+0,1.1E+0,112.5E-3,,
10.0E+3,2.16,1.3E+0,1.2E+0,116.4E-3,,
10.2E+3,2.43,1.3E+0,1.2E+0,120.1E-3,,
10.3E+3,2.69,1.4E+0,1.2E+0,123.7E-3,,
10.4E+3,2.92,1.4E+0,1.3E+0,127.0E-3,,
10.6E+3,3.14,1.4E+0,1.3E+0,130.2E-3,,
10.7E+3,3.34,1.5E+0,1.3E+0,133.4E-3,,
10.8E+3,3.54,1.5E+0,1.4E+0,136.4E-3,,
11.0E+3,3.71,1.5E+0,1.4E+0,139.1E-3,,
11.1E+3,3.87,1.6E+0,1.4E+0,141.7E-3,,
11.2E+3,4.02,1.6E+0,1.4E+0,144.1E-3,,
11.4E+3,4.14,1.6E+0,1.5E+0,146.2E-3,,
11.5E+3,4.30,1.6E+0,1.5E+0,148.9E-3,,
11.6E+3,4.39,1.7E+0,1.5E+0,150.5E-3,,
